review_index,old_relative_path,old_sha256,old_format,archive_decision,archive_folder,sequence_in_destination,new_filename,new_relative_path,action,destination_exists,fb_selected,photo_selected,reason
350,IMG_4229.JPG,6dfe3bd8905e02934f82bc35b969c8e3d28e4327e2d13e16dcf3262080680724,JPEG,保留,03_260714_D3_櫛田神社_東長寺,50,260714_D3_IMG4229_福岡市區_烘焙餐食_0050.JPG,03_260714_D3_櫛田神社_東長寺/260714_D3_IMG4229_福岡市區_烘焙餐食_0050.JPG,move_and_rename,no,否,否,依 D3 日期／行程分類，保留原始 IMG 編號以便回溯
351,IMG_4230.JPG,85400f1e56354da012844bf602c3417ad73ba9c0c4ddf7631ff46a8c4a3e1170,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,1,260715_D4_IMG4230_LaLaport_Gundam城市祭典_0001.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4230_LaLaport_Gundam城市祭典_0001.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
352,IMG_4231.JPG,61724c93e7f277cf23a8a919ce516bb328f4f12023d786fc44210300c54c4403,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,2,260715_D4_IMG4231_LaLaport_Gundam城市祭典_0002.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4231_LaLaport_Gundam城市祭典_0002.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
353,IMG_4232.JPG,c841b7c4cb3860b50d8b3a20ea46250a313cd4278a367594bfdce5cf0879474a,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,3,260715_D4_IMG4232_LaLaport_Gundam城市祭典_0003.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4232_LaLaport_Gundam城市祭典_0003.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
354,IMG_4233.JPG,113d5a50391caae75858adff437470bb12d44d2715d77eb80821f54433b695cd,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,4,260715_D4_IMG4233_LaLaport_Gundam城市祭典_0004.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4233_LaLaport_Gundam城市祭典_0004.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
355,IMG_4234.JPG,2b9b576e7be633dfe1aa4580edda2a3345926f95075323c2501038e9f6c7d656,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,5,260715_D4_IMG4234_LaLaport_Gundam城市祭典_0005.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4234_LaLaport_Gundam城市祭典_0005.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
356,IMG_4235.JPG,4d2b92649be62f590596dc981128fe8e78b601613df60369280acbe9528f1254,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,6,260715_D4_IMG4235_LaLaport_Gundam城市祭典_0006.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4235_LaLaport_Gundam城市祭典_0006.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
357,IMG_4236.JPG,dee9c2a76cbdc7670fadff2f1f3fc62b2be159380acd6c33577638ebc314fdac,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,7,260715_D4_IMG4236_LaLaport_Gundam城市祭典_0007.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4236_LaLaport_Gundam城市祭典_0007.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
358,IMG_4237.JPG,44a8d3ee877c7e30d8b5087221643fafc96786fe0c2400977eee9af01eb71f1b,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,8,260715_D4_IMG4237_LaLaport_Gundam城市祭典_0008.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4237_LaLaport_Gundam城市祭典_0008.JPG,move_and_rename,no,是,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
359,IMG_4238.JPG,b56c53d8ab864e57be484adfefb12a5114480cc714f59b238e1f25b66d8067c1,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,9,260715_D4_IMG4238_LaLaport_Gundam城市祭典_0009.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4238_LaLaport_Gundam城市祭典_0009.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
360,IMG_4239.JPG,4bcef23b6e06831f6ab1c3eb68a486d01444e98ea20d01060760691d92c1ffa1,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,10,260715_D4_IMG4239_LaLaport_Gundam城市祭典_0010.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4239_LaLaport_Gundam城市祭典_0010.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
361,IMG_4240.JPG,cead2e6a0f3c0da7c42709b67b84a012a22c1269686f7e9908584a09fcd34250,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,11,260715_D4_IMG4240_LaLaport_Gundam城市祭典_0011.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4240_LaLaport_Gundam城市祭典_0011.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
362,IMG_4241.JPG,c51cf48d8233a029c625f1ee305e5600f3b4328ec8ca27fff351935104329326,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,12,260715_D4_IMG4241_LaLaport_Gundam城市祭典_0012.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4241_LaLaport_Gundam城市祭典_0012.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
363,IMG_4242.JPG,00a647e7e50ff29dc3c55f29d509535ff3c0d3cb4e87a12748294e351cc0223a,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,13,260715_D4_IMG4242_LaLaport_Gundam城市祭典_0013.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4242_LaLaport_Gundam城市祭典_0013.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
364,IMG_4243.JPG,9627e4faa5d651545f5242bb331dbdbba3617774ff130de1898dd9f3c952e748,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,14,260715_D4_IMG4243_LaLaport_Gundam城市祭典_0014.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4243_LaLaport_Gundam城市祭典_0014.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
365,IMG_4244.JPG,98241813523be005524b96ee57847f645b96bce9a3045004046210839a75ce9e,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,15,260715_D4_IMG4244_LaLaport_Gundam城市祭典_0015.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4244_LaLaport_Gundam城市祭典_0015.JPG,move_and_rename,no,是,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
366,IMG_4245.JPG,6b824ab2db27286e2344a47fe34a4e1c19d47acbddf6a92dc7e65ad6ce8548d0,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,16,260715_D4_IMG4245_LaLaport_Gundam城市祭典_0016.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4245_LaLaport_Gundam城市祭典_0016.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
367,IMG_4246.JPG,266a9b5b402c373a4760b3c51aeaa8b29d1f4596c1eadc12efd914a04470cb48,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,17,260715_D4_IMG4246_LaLaport_Gundam城市祭典_0017.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4246_LaLaport_Gundam城市祭典_0017.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
368,IMG_4247.JPG,9866387dd0663c4a99f586dd99ac740f4ef4bf5caa14e1779030d57b20a10ca3,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,18,260715_D4_IMG4247_LaLaport_Gundam城市祭典_0018.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4247_LaLaport_Gundam城市祭典_0018.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
369,IMG_4248.JPG,191df771f8e53ce32bd8e553dbce2e4a9ca7f2ddd378b5bec85465feff54e672,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,19,260715_D4_IMG4248_LaLaport_Gundam城市祭典_0019.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4248_LaLaport_Gundam城市祭典_0019.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
370,IMG_4249.MOV,6a4c073f6bebd4bb23a343b42033401bdf49deb0adaaf5d37833ab6d35b5e9bf,MOV,保留,04_260715_D4_LaLaport_Gundam_中洲,20,260715_D4_IMG4249_LaLaport_Gundam城市祭典_0020.MOV,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4249_LaLaport_Gundam城市祭典_0020.MOV,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
371,IMG_4250.JPG,303ac5c3273455404c25df7cd48a76c4d484a2cd6524e4d8d453dca75acbe54f,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,21,260715_D4_IMG4250_LaLaport_Gundam城市祭典_0021.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4250_LaLaport_Gundam城市祭典_0021.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
372,IMG_4251.JPG,8392e9ee62f54910a4e83682d1d49eb926c17ff67e56a7a586fc2d495983e11e,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,22,260715_D4_IMG4251_LaLaport_Gundam城市祭典_0022.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4251_LaLaport_Gundam城市祭典_0022.JPG,move_and_rename,no,是,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
373,IMG_4252.JPG,284ff05470a0290349f745fb72f3b01561218bc2d8d1824a3b5a08a10f5ea009,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,23,260715_D4_IMG4252_LaLaport_Gundam城市祭典_0023.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4252_LaLaport_Gundam城市祭典_0023.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
374,IMG_4253.JPG,b71fd4d2f223b44c6f2b332bd0c4cddb3868015bffb331b773ec4f280cf91798,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,24,260715_D4_IMG4253_LaLaport_Gundam城市祭典_0024.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4253_LaLaport_Gundam城市祭典_0024.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
375,IMG_4254.JPG,885de5767d7dd5ac67d7dab474edc6fe989e524d90810b493b8593809c6e170a,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,25,260715_D4_IMG4254_LaLaport_Gundam城市祭典_0025.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4254_LaLaport_Gundam城市祭典_0025.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
376,IMG_4255.JPG,3142742757bc0723763e4dadf00e22c6453380e57e28dea056551c0a172461d6,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,26,260715_D4_IMG4255_LaLaport_Gundam城市祭典_0026.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4255_LaLaport_Gundam城市祭典_0026.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
377,IMG_4256.JPG,fecbebf49ed9112ada0af0d69851d8f923a2da611c446e17c261703c2bba0bd9,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,27,260715_D4_IMG4256_LaLaport_Gundam城市祭典_0027.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4256_LaLaport_Gundam城市祭典_0027.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
378,IMG_4257.JPG,7de8c5eaad3c3d3788f7b2d5e61a72cc5e753932c32147f2a4ff8bddcc7304ae,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,28,260715_D4_IMG4257_LaLaport_Gundam城市祭典_0028.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4257_LaLaport_Gundam城市祭典_0028.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
379,IMG_4258.JPG,daa47108c3b89750e1e468ec96d220b6b477e73f1e016930af046a4026dd6c86,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,29,260715_D4_IMG4258_LaLaport_Gundam城市祭典_0029.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4258_LaLaport_Gundam城市祭典_0029.JPG,move_and_rename,no,是,是,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
380,IMG_4259.JPG,0a144e76e7a1691099d0361f46dcf457d368063d76f92da35a063b6da9463747,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,30,260715_D4_IMG4259_LaLaport_Gundam城市祭典_0030.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4259_LaLaport_Gundam城市祭典_0030.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
381,IMG_4260.JPG,04a222300164b56866e40e39f8cc80decb09087bf953a5149e4a669eacc708b2,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,31,260715_D4_IMG4260_LaLaport_Gundam城市祭典_0031.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4260_LaLaport_Gundam城市祭典_0031.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
382,IMG_4261.JPG,b1055b91c778469fa0a122044e5fc926634d610e504689d895b744949554b5aa,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,32,260715_D4_IMG4261_LaLaport_Gundam城市祭典_0032.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4261_LaLaport_Gundam城市祭典_0032.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
383,IMG_4262.JPG,7ac5670d95f3bc29fcf2fac01248896f02780a5aa373f81bff7094182d004b24,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,33,260715_D4_IMG4262_LaLaport_Gundam城市祭典_0033.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4262_LaLaport_Gundam城市祭典_0033.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
384,IMG_4263.JPG,9c63c87dddde52b4b13acdacd17a10db71d3782b4182c186bec8d1cef004b491,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,34,260715_D4_IMG4263_LaLaport_Gundam城市祭典_0034.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4263_LaLaport_Gundam城市祭典_0034.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
385,IMG_4264.PNG,875b57a17f44bae098903a6eb5ad52fc2ed8804022c06c3b54252686de232757,PNG,保留,04_260715_D4_LaLaport_Gundam_中洲,35,260715_D4_IMG4264_LaLaport_Gundam城市祭典_0035.PNG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4264_LaLaport_Gundam城市祭典_0035.PNG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
386,IMG_4265.JPG,50e9b2b5d122dfc7dbc53f1ba0c4b2a1328fdb14824e6e4a1ec0d9637c4bca79,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,36,260715_D4_IMG4265_LaLaport_Gundam城市祭典_0036.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4265_LaLaport_Gundam城市祭典_0036.JPG,move_and_rename,no,是,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
387,IMG_4266.JPG,ccd11a3d6d10a1eb96880bf7cb59fcecdadf0dff9fe2896c896a50caa78e1a8e,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,37,260715_D4_IMG4266_LaLaport_Gundam城市祭典_0037.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4266_LaLaport_Gundam城市祭典_0037.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
388,IMG_4268.JPG,f88ace0c28a4366627af59562623ea88c2f6fc803f1ce6ee140c448b3be14061,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,38,260715_D4_IMG4268_LaLaport_Gundam城市祭典_0038.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4268_LaLaport_Gundam城市祭典_0038.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
389,IMG_4269.JPG,746bfa08d636d4717e4106f0eb1d09b868779b3e1c82e1c412704b992f6b4fec,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,39,260715_D4_IMG4269_LaLaport_Gundam城市祭典_0039.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4269_LaLaport_Gundam城市祭典_0039.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
390,IMG_4270.JPG,b44222a185255c7c58b352e831efd69cb1bb3b8ef98e1caaeba26f445cfe6c1c,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,40,260715_D4_IMG4270_LaLaport_Gundam城市祭典_0040.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4270_LaLaport_Gundam城市祭典_0040.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
391,IMG_4271.JPG,538787f6205fec4d26eebdd2213de7941ec93b53aea3f4e13edb4ae77c2c5858,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,41,260715_D4_IMG4271_LaLaport_Gundam城市祭典_0041.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4271_LaLaport_Gundam城市祭典_0041.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
392,IMG_4272.JPG,461aac565f3b28a68e4d10a372dd1ebaaedfa635a7b9f690551b5a3777e710dc,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,42,260715_D4_IMG4272_LaLaport_Gundam城市祭典_0042.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4272_LaLaport_Gundam城市祭典_0042.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
393,IMG_4274.JPG,58400bf82ede6f5a68f5664a61bb91e66c7638b9980b2b7e65b3668a4f99cf72,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,43,260715_D4_IMG4274_LaLaport_Gundam城市祭典_0043.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4274_LaLaport_Gundam城市祭典_0043.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
394,IMG_4275.JPG,e825b8a4c19712b239e8eb42c115e14e99859bcbba4492abc86c5bb5d99b26b1,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,44,260715_D4_IMG4275_LaLaport_Gundam城市祭典_0044.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4275_LaLaport_Gundam城市祭典_0044.JPG,move_and_rename,no,是,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
395,IMG_4276.JPG,2d3dc89f4b6b9c22c8c1306c37c22e11d219bbba4167860285df59970459c27a,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,45,260715_D4_IMG4276_LaLaport_Gundam城市祭典_0045.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4276_LaLaport_Gundam城市祭典_0045.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
396,IMG_4277.JPG,33255d1b0f181486e9aadf3c78cae6faafb0aa36033c67394f1767a649ea8377,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,46,260715_D4_IMG4277_LaLaport_Gundam城市祭典_0046.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4277_LaLaport_Gundam城市祭典_0046.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
397,IMG_4278.JPG,dc78354a6032c6704dd686be147a14cbd10fab54e9b90498b5b1becb73d8ad65,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,47,260715_D4_IMG4278_LaLaport_Gundam城市祭典_0047.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4278_LaLaport_Gundam城市祭典_0047.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
398,IMG_4279.PNG,31739d1766a46d3527161bc100bd719959da1cdbad85c69c731c3d681606c413,PNG,保留,04_260715_D4_LaLaport_Gundam_中洲,48,260715_D4_IMG4279_LaLaport_Gundam城市祭典_0048.PNG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4279_LaLaport_Gundam城市祭典_0048.PNG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
399,IMG_4281.JPG,b32587638f5333a8ae9cfc68b79fa0d20781f2b5b738667b3d836ae3d2d6e13c,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,49,260715_D4_IMG4281_LaLaport_Gundam城市祭典_0049.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4281_LaLaport_Gundam城市祭典_0049.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
400,IMG_4282.JPG,5fccbe5d1a697d629545eaa982534db62e4ebdeecc03979abc17afc2e074dd4e,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,50,260715_D4_IMG4282_LaLaport_Gundam城市祭典_0050.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4282_LaLaport_Gundam城市祭典_0050.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
401,IMG_4284.JPG,2d16c5f7f7fbde20c32a12ac51fcb77397dbe645018389ce18258d9d4acecf4d,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,51,260715_D4_IMG4284_LaLaport_Gundam城市祭典_0051.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4284_LaLaport_Gundam城市祭典_0051.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
402,IMG_4285.JPG,bde49e52b25f269cc29b258cc476e59dcb13fccfc002b95db23a554563b58fb2,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,52,260715_D4_IMG4285_LaLaport_Gundam城市祭典_0052.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4285_LaLaport_Gundam城市祭典_0052.JPG,move_and_rename,no,是,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
403,IMG_4286.JPG,3a59a8c8fcaad943a1d6e667d53fbf10256baef44f27628f49137f17acd041a7,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,53,260715_D4_IMG4286_LaLaport_Gundam城市祭典_0053.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4286_LaLaport_Gundam城市祭典_0053.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
404,IMG_4287.JPG,d79eb19743ca1b40a268cb2cc6b0a34481cb9d316aea024b214fa9f42472e8bb,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,54,260715_D4_IMG4287_LaLaport_Gundam城市祭典_0054.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4287_LaLaport_Gundam城市祭典_0054.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
405,IMG_4288.JPG,f71a4c8cd19597fe6f1b6c302a8ff57f90365d948428f216aed5d48200c7dfca,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,55,260715_D4_IMG4288_LaLaport_Gundam城市祭典_0055.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4288_LaLaport_Gundam城市祭典_0055.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
406,IMG_4289.JPG,8a1d21d4d9122379960fef1a4e0fbf914d0ff0518179ab30d8e33eb68bbab2bd,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,56,260715_D4_IMG4289_LaLaport_Gundam城市祭典_0056.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4289_LaLaport_Gundam城市祭典_0056.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
407,IMG_4290.JPG,7905270514efb1f8ddc797fd2b8d504bed5e29a0bf55fc6f30d0a25162d65683,JPEG,保留,04_260715_D4_LaLaport_Gundam_中洲,57,260715_D4_IMG4290_LaLaport_Gundam城市祭典_0057.JPG,04_260715_D4_LaLaport_Gundam_中洲/260715_D4_IMG4290_LaLaport_Gundam城市祭典_0057.JPG,move_and_rename,no,否,否,依 D4 日期／行程分類，保留原始 IMG 編號以便回溯
