review_index,relative_path,format,size_bytes,width,height,captured_at,capture_time_source,sha256,trip_date,trip_day,itinerary,scene,archive_folder,classification_status,classification_confidence,classification_evidence,archive_decision,fb_selected,photo_selected,photo_score,photo_reason,review_note
371,IMG_4250.JPG,JPEG,4153742,5712,4284,,unavailable,303ac5c3273455404c25df7cd48a76c4d484a2cd6524e4d8d453dca75acbe54f,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
372,IMG_4251.JPG,JPEG,2967809,3213,5712,,unavailable,8392e9ee62f54910a4e83682d1d49eb926c17ff67e56a7a586fc2d495983e11e,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,否,,,完成目視檢視；保留作旅程總帳
373,IMG_4252.JPG,JPEG,2326160,3213,5712,,unavailable,284ff05470a0290349f745fb72f3b01561218bc2d8d1824a3b5a08a10f5ea009,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
374,IMG_4253.JPG,JPEG,2784705,3213,5712,,unavailable,b71fd4d2f223b44c6f2b332bd0c4cddb3868015bffb331b773ec4f280cf91798,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
375,IMG_4254.JPG,JPEG,3295886,3213,5712,,unavailable,885de5767d7dd5ac67d7dab474edc6fe989e524d90810b493b8593809c6e170a,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
376,IMG_4255.JPG,JPEG,2973904,3213,5712,,unavailable,3142742757bc0723763e4dadf00e22c6453380e57e28dea056551c0a172461d6,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
377,IMG_4256.JPG,JPEG,2963432,3213,5712,,unavailable,fecbebf49ed9112ada0af0d69851d8f923a2da611c446e17c261703c2bba0bd9,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
378,IMG_4257.JPG,JPEG,2132140,3213,5712,,unavailable,7de8c5eaad3c3d3788f7b2d5e61a72cc5e753932c32147f2a4ff8bddcc7304ae,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
379,IMG_4258.JPG,JPEG,1681315,5712,3213,,unavailable,daa47108c3b89750e1e468ec96d220b6b477e73f1e016930af046a4026dd6c86,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,是,4,Gundam 展示與場館空間，主題集中,完成目視檢視；保留作旅程總帳
380,IMG_4259.JPG,JPEG,1853500,5712,3213,,unavailable,0a144e76e7a1691099d0361f46dcf457d368063d76f92da35a063b6da9463747,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
381,IMG_4260.JPG,JPEG,1770332,5712,3213,,unavailable,04a222300164b56866e40e39f8cc80decb09087bf953a5149e4a669eacc708b2,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
382,IMG_4261.JPG,JPEG,2739720,3213,5712,,unavailable,b1055b91c778469fa0a122044e5fc926634d610e504689d895b744949554b5aa,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
383,IMG_4262.JPG,JPEG,1277021,2268,4032,,unavailable,7ac5670d95f3bc29fcf2fac01248896f02780a5aa373f81bff7094182d004b24,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
384,IMG_4263.JPG,JPEG,2646198,3213,5712,,unavailable,9c63c87dddde52b4b13acdacd17a10db71d3782b4182c186bec8d1cef004b491,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
385,IMG_4264.PNG,PNG,1138913,1206,2622,,unavailable,875b57a17f44bae098903a6eb5ad52fc2ed8804022c06c3b54252686de232757,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
386,IMG_4265.JPG,JPEG,3182287,5712,3213,,unavailable,50e9b2b5d122dfc7dbc53f1ba0c4b2a1328fdb14824e6e4a1ec0d9637c4bca79,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,否,,,完成目視檢視；保留作旅程總帳
387,IMG_4266.JPG,JPEG,1063306,2268,4032,,unavailable,ccd11a3d6d10a1eb96880bf7cb59fcecdadf0dff9fe2896c896a50caa78e1a8e,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
388,IMG_4268.JPG,JPEG,3966333,3213,5712,,unavailable,f88ace0c28a4366627af59562623ea88c2f6fc803f1ce6ee140c448b3be14061,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
389,IMG_4269.JPG,JPEG,3726356,5712,3213,,unavailable,746bfa08d636d4717e4106f0eb1d09b868779b3e1c82e1c412704b992f6b4fec,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
390,IMG_4270.JPG,JPEG,2767294,5712,3213,,unavailable,b44222a185255c7c58b352e831efd69cb1bb3b8ef98e1caaeba26f445cfe6c1c,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
391,IMG_4271.JPG,JPEG,1310237,4032,2268,,unavailable,538787f6205fec4d26eebdd2213de7941ec93b53aea3f4e13edb4ae77c2c5858,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
392,IMG_4272.JPG,JPEG,921765,4032,2268,,unavailable,461aac565f3b28a68e4d10a372dd1ebaaedfa635a7b9f690551b5a3777e710dc,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
393,IMG_4274.JPG,JPEG,3132690,3213,5712,,unavailable,58400bf82ede6f5a68f5664a61bb91e66c7638b9980b2b7e65b3668a4f99cf72,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
394,IMG_4275.JPG,JPEG,2659633,3213,5712,,unavailable,e825b8a4c19712b239e8eb42c115e14e99859bcbba4492abc86c5bb5d99b26b1,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,否,,,完成目視檢視；保留作旅程總帳
395,IMG_4276.JPG,JPEG,3226252,3213,5712,,unavailable,2d3dc89f4b6b9c22c8c1306c37c22e11d219bbba4167860285df59970459c27a,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
396,IMG_4277.JPG,JPEG,3291368,3213,5712,,unavailable,33255d1b0f181486e9aadf3c78cae6faafb0aa36033c67394f1767a649ea8377,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
397,IMG_4278.JPG,JPEG,264392,590,2573,,unavailable,dc78354a6032c6704dd686be147a14cbd10fab54e9b90498b5b1becb73d8ad65,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
398,IMG_4279.PNG,PNG,306909,1206,2622,,unavailable,31739d1766a46d3527161bc100bd719959da1cdbad85c69c731c3d681606c413,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
399,IMG_4281.JPG,JPEG,3396082,5712,3213,,unavailable,b32587638f5333a8ae9cfc68b79fa0d20781f2b5b738667b3d836ae3d2d6e13c,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
400,IMG_4282.JPG,JPEG,3555779,5712,3213,,unavailable,5fccbe5d1a697d629545eaa982534db62e4ebdeecc03979abc17afc2e074dd4e,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
401,IMG_4284.JPG,JPEG,1788452,5712,3213,,unavailable,2d16c5f7f7fbde20c32a12ac51fcb77397dbe645018389ce18258d9d4acecf4d,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
402,IMG_4285.JPG,JPEG,3693241,5712,3213,,unavailable,bde49e52b25f269cc29b258cc476e59dcb13fccfc002b95db23a554563b58fb2,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,否,,,完成目視檢視；保留作旅程總帳
403,IMG_4286.JPG,JPEG,3468758,5712,3213,,unavailable,3a59a8c8fcaad943a1d6e667d53fbf10256baef44f27628f49137f17acd041a7,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
404,IMG_4287.JPG,JPEG,3896267,4284,5712,,unavailable,d79eb19743ca1b40a268cb2cc6b0a34481cb9d316aea024b214fa9f42472e8bb,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
405,IMG_4288.JPG,JPEG,3317359,3213,5712,,unavailable,f71a4c8cd19597fe6f1b6c302a8ff57f90365d948428f216aed5d48200c7dfca,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
406,IMG_4289.JPG,JPEG,3023148,3213,5712,,unavailable,8a1d21d4d9122379960fef1a4e0fbf914d0ff0518179ab30d8e33eb68bbab2bd,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
407,IMG_4290.JPG,JPEG,2897314,5712,3213,,unavailable,7905270514efb1f8ddc797fd2b8d504bed5e29a0bf55fc6f30d0a25162d65683,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
408,IMG_4291.JPG,JPEG,2984282,5712,3213,,unavailable,07adbc421874c1befaf5945e1c139defa896a91346a0ad0049d612cf6dc665e1,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,是,5,人物與 Gundam 地標，主題明確,完成目視檢視；保留作旅程總帳
409,IMG_4292.JPG,JPEG,3032319,5712,3213,,unavailable,20ec7b428e6d50b4f82b587311c988040b2a4af65856abd401958e8ac20dab91,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
410,IMG_4293.JPG,JPEG,3774742,5712,3213,,unavailable,1c202ce010b1a1c62ae0352199a36f30eb0247432af67b63e1824d52518ec77c,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
411,IMG_4294.JPG,JPEG,3172817,5712,3213,,unavailable,822cbe0ed63b44d25b9754808254bfbbd2a4b4daa4640c25057e3a56d899d533,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
412,IMG_4295.JPG,JPEG,3404991,3213,5712,,unavailable,5cbf35b940cb9d71d24d80c96f0ed3b1fcce693b3e18f7aa232193ac1ad9f563,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
413,IMG_4296.JPG,JPEG,4100805,5712,3213,,unavailable,692a199127f40ec70d38186d5b93b6f6917557eb667c199fab8cf5ab4f5eaa48,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
414,IMG_4297.JPG,JPEG,4172933,3213,5712,,unavailable,ef4ac47805954fa1b8d76c62bcd88fe22a149009aaea2d86d8dd5a7d0607769d,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,否,,,完成目視檢視；保留作旅程總帳
415,IMG_4298.JPG,JPEG,4852447,5712,3213,,unavailable,8b6cebbe2131c45dfc5e1662984c3383a419b2b680add1d9a2be2961b15a8ab5,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
416,IMG_4299.JPG,JPEG,3862081,5712,3213,,unavailable,687888a95e0b0e068c0095b687d6ac2b594b3441bebac9ec2fbba1899aa8022b,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,是,4,河川與城市天際線，構圖穩定,完成目視檢視；保留作旅程總帳
417,IMG_4300.JPG,JPEG,3491785,5712,3213,,unavailable,40a5f3cb44b37dbc10787a2a7fa8bad131423e2f0ec43541a31267637f3e12ca,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
418,IMG_4301.JPG,JPEG,4213561,3213,5712,,unavailable,a085054c9abe7123d9a5724a14d5f556228132fcf3a7ce2c8a70af1b60f2a155,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,是,4,祭典裝飾細節，色彩集中,完成目視檢視；保留作旅程總帳
419,IMG_4302.JPG,JPEG,4536181,3213,5712,,unavailable,169ab17ed02c75aad1b228a171ed96fc97d3bea17047c4ad3258b031804b33ba,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
420,IMG_4303.JPG,JPEG,3159410,5712,3213,,unavailable,1a98fa1d26a30617a629522e208fd2a00748ffe38927b014fcb25c89c046a620,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
421,IMG_4304.JPG,JPEG,4989802,5712,3213,,unavailable,f1d4f14b617a7fbce34f37ce4b6716ffb965b3442b5799bc1dd4ec56f2a9b9b9,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,否,否,,,完成目視檢視；保留作旅程總帳
422,IMG_4305.JPG,JPEG,4599790,5712,3213,,unavailable,2efc2674e73b9a2ce4e82fb815202fd6a71e72b1d1401ab3aa498af3fa75dd7e,260715,D4,LaLaport／Gundam Park・市區,購物／Gundam／河川／祭典街景,04_260715_D4_LaLaport_Gundam_中洲,classified,high,LaLaport、Gundam Park、河川與市區祭典地標,保留,是,是,4,夜間屋台與人群氛圍,完成目視檢視；保留作旅程總帳
